31	802.50726	1.23E-22	9.94E-02	0.0754	0.083
31	802.5421	1.78E-24	1.69E-01	0.0695	0.076
31	802.58055	2.30E-25	4.56E-02	0.0681	0.067
31	802.5832	1.72E-25	8.14E-02	0.0713	0.077
31	802.6529	2.17E-25	8.12E-02	0.0706	0.078
31	802.6622	3.74E-25	9.66E-02	0.0749	0.083
31	802.72968	3.58E-23	8.40E-02	0.0695	0.077
31	802.73523	1.84E-25	9.64E-05	0.0715	0.089
31	802.78176	2.80E-25	4.54E-02	0.0682	0.067
31	802.78965	8.10E-24	8.47E-02	0.0686	0.073
31	802.81534	8.28E-23	8.66E-02	0.0711	0.079
31	802.84099	7.06E-24	1.92E-01	0.0744	0.083
31	802.87973	3.05E-25	1.71E-01	0.0682	0.073
31	802.89907	4.43E-24	1.72E-01	0.0706	0.078
31	802.9506	5.78E-26	2.60E-01	0.0697	0.074
31	802.97893	3.39E-25	4.52E-02	0.0683	0.067
31	803.00258	1.82E-25	5.39E-05	0.0732	0.092
31	803.0026	2.58E-25	9.08E-02	0.0725	0.081
33	803.0299	1.24E-25	9.57E-02	0.0744	0.083
31	803.04227	6.41E-25	8.55E-02	0.0678	0.076
31	803.12887	1.89E-25	1.99E-05	0.0754	0.098
31	803.14334	1.87E-25	7.69E-05	0.0722	0.09
31	803.17211	4.09E-25	4.50E-02	0.0684	0.067
31	803.20594	1.54E-24	1.69E-01	0.0696	0.075
31	803.226	2.97E-25	1.13E-01	0.0773	0.084
31	803.27113	1.17E-22	9.77E-02	0.0749	0.083
31	803.3053	1.97E-25	8.13E-02	0.0704	0.078
31	803.3311	1.54E-25	8.17E-02	0.0711	0.077
31	803.36129	4.91E-25	4.48E-02	0.0686	0.067
31	803.405	3.53E-25	9.50E-02	0.0744	0.083
31	803.40794	1.13E-24	5.61E-03	0.0683	0.084
31	803.41006	3.12E-23	8.43E-02	0.0695	0.077
31	803.41068	6.74E-24	8.52E-02	0.0684	0.073
31	803.43636	2.26E-25	2.48E-05	0.0749	0.098
31	803.49835	5.03E-25	8.58E-02	0.0678	0.076
31	803.53975	7.54E-23	8.64E-02	0.0708	0.079
31	803.5465	5.87E-25	4.46E-02	0.0687	0.068
31	803.55064	1.84E-25	6.05E-05	0.0729	0.091
31	803.59167	6.65E-24	1.89E-01	0.0739	0.082
31	803.5924	4.92E-26	2.61E-01	0.0695	0.073
31	803.60886	4.00E-24	1.72E-01	0.0704	0.078
31	803.67153	1.68E-25	4.11E-05	0.074	0.093
31	803.72775	6.98E-25	4.44E-02	0.0689	0.069
31	803.745	2.39E-25	9.01E-02	0.0721	0.081
31	803.74702	6.53E-25	1.13E-03	0.0689	0.087
33	803.7804	1.16E-25	9.41E-02	0.0739	0.082
31	803.83853	9.75E-25	3.13E-04	0.0699	0.093
31	803.86419	1.14E-25	8.51E-02	0.0701	0.073
31	803.86501	1.32E-24	1.70E-01	0.0696	0.075
31	803.90506	8.27E-25	4.42E-02	0.0691	0.069
31	803.9458	1.74E-25	4.67E-05	0.0736	0.092
31	803.9537	1.77E-25	8.14E-02	0.0713	0.077
31	803.97787	7.26E-24	2.53E-01	0.0798	0.083
31	803.9887	2.84E-25	1.09E-01	0.0766	0.084
31	804.0229	1.30E-25	8.44E-02	0.0704	0.073
31	804.02598	5.58E-24	8.57E-02	0.0683	0.073
31	804.03118	1.10E-22	9.62E-02	0.0744	0.083
31	804.0742	1.37E-25	8.18E-02	0.0709	0.076
31	804.07844	9.74E-25	4.39E-02	0.0693	0.07
31	804.08213	3.93E-25	8.62E-02	0.0679	0.076
31	804.08586	2.71E-23	8.47E-02	0.0695	0.076
31	804.1429	3.32E-25	9.38E-02	0.0739	0.082
31	804.1776	1.49E-25	8.38E-02	0.0707	0.074
31	804.22046	1.50E-25	3.07E-05	0.0716	0.093
31	804.2292	4.17E-26	2.61E-01	0.0693	0.073
31	804.2479	1.14E-24	4.36E-02	0.0695	0.071
31	804.26007	6.84E-23	8.64E-02	0.0706	0.078
31	804.31439	3.60E-24	1.72E-01	0.0702	0.077
31	804.31999	1.59E-25	3.54E-05	0.0712	0.093
31	804.32831	1.69E-25	8.30E-02	0.0709	0.075
31	804.33839	6.23E-24	1.87E-01	0.0734	0.082
31	804.41346	1.33E-24	4.34E-02	0.0697	0.071
31	804.47505	1.91E-25	8.22E-02	0.0712	0.075
31	804.4846	2.20E-25	8.96E-02	0.0718	0.08
